"age_group","symptom date","cases","deaths","confirmed_case_hospitalization","cases_cum","death_cum","moving_avg_cases","moving_avg_deaths"
"10-17 years","2021-12-03","84","0","2","126593","16","78","0"
"10-17 years","2021-12-04","66","0","0","126659","16","80","0"
"10-17 years","2021-12-05","57","0","1","126716","16","81.2857142857143","0"
"10-17 years","2021-12-06","118","0","3","126834","16","83.7142857142857","0"
"10-17 years","2021-12-07","89","0","0","126923","16","86.7142857142857","0"
"10-17 years","2021-12-08","97","1","2","127020","17","85.1428571428571","0.14285714285714"
"10-17 years","2021-12-09","124","0","0","127144","17","90.7142857142857","0.14285714285714"
"10-17 years","2021-12-10","116","0","2","127260","17","95.2857142857143","0.14285714285714"
"10-17 years","2021-12-11","132","0","5","127392","17","104.714285714285","0.14285714285714"
"10-17 years","2021-12-12","135","0","2","127527","17","115.857142857142","0.14285714285714"
"10-17 years","2021-12-13","258","0","3","127785","17","135.857142857142","0.14285714285714"
"10-17 years","2021-12-14","270","0","5","128055","17","161.714285714285","0.14285714285714"
"10-17 years","2021-12-15","330","0","6","128385","17","195","0"
"10-17 years","2021-12-16","429","0","7","128814","17","238.571428571428","0"
"10-17 years","2021-12-17","577","0","5","129391","17","304.428571428571","0"
"10-17 years","2021-12-18","527","0","8","129918","17","360.857142857142","0"
"10-17 years","2021-12-19","515","0","8","130433","17","415.142857142857","0"
"10-17 years","2021-12-20","1017","0","2","131450","17","523.571428571428","0"
"10-17 years","2021-12-21","1030","0","10","132480","17","632.142857142857","0"
"10-17 years","2021-12-22","1176","0","7","133656","17","753","0"
"10-17 years","2021-12-23","1252","0","4","134908","17","870.571428571428","0"
"10-17 years","2021-12-24","572","0","11","135480","17","869.857142857143","0"
"10-17 years","2021-12-25","285","0","7","135765","17","835.285714285714","0"
"10-17 years","2021-12-26","915","0","15","136680","17","892.428571428571","0"
"10-17 years","2021-12-27","1697","0","8","138377","17","989.571428571428","0"
"10-17 years","2021-12-28","1852","0","12","140229","17","1107","0"
"10-17 years","2021-12-29","1761","0","8","141990","17","1190.57142857142","0"
"10-17 years","2021-12-30","1534","0","7","143524","17","1230.85714285714","0"
"10-17 years","2021-12-31","1281","0","7","144805","17","1332.14285714285","0"
"10-17 years","2022-01-01","487","0","5","145292","17","1361","0"
"10-17 years","2022-01-02","1029","1","5","146321","18","1377.28571428571","0.14285714285714"
"10-17 years","2022-01-03","1900","0","5","148221","18","1406.28571428571","0.14285714285714"
"10-17 years","2022-01-04","2046","0","6","150267","18","1434","0.14285714285714"
"10-17 years","2022-01-05","2092","0","3","152359","18","1481.28571428571","0.14285714285714"
"10-17 years","2022-01-06","1804","0","5","154163","18","1519.85714285714","0.14285714285714"
"10-17 years","2022-01-07","1597","0","3","155760","18","1565","0.14285714285714"
"10-17 years","2022-01-08","894","0","9","156654","18","1623.14285714285","0.14285714285714"
"10-17 years","2022-01-09","837","0","6","157491","18","1595.71428571428","0"
"10-17 years","2022-01-10","2241","0","10","159732","18","1644.42857142857","0"
"10-17 years","2022-01-11","2127","0","1","161859","18","1656","0"
"10-17 years","2022-01-12","1978","0","3","163837","18","1639.71428571428","0"
"10-17 years","2022-01-13","1699","0","6","165536","18","1624.71428571428","0"
"10-17 years","2022-01-14","1671","0","5","167207","18","1635.28571428571","0"
"10-17 years","2022-01-15","882","0","3","168089","18","1633.57142857142","0"
"10-17 years","2022-01-16","504","0","9","168593","18","1586","0"
"10-17 years","2022-01-17","1227","0","8","169820","18","1441.14285714285","0"
"10-17 years","2022-01-18","1894","0","3","171714","18","1407.85714285714","0"
"10-17 years","2022-01-19","1706","0","1","173420","18","1369","0"
"10-17 years","2022-01-20","1334","0","6","174754","18","1316.85714285714","0"
"10-17 years","2022-01-21","1011","0","4","175765","18","1222.57142857142","0"
"10-17 years","2022-01-22","549","0","6","176314","18","1175","0"
"10-17 years","2022-01-23","487","0","2","176801","18","1172.57142857142","0"
"10-17 years","2022-01-24","1095","0","8","177896","18","1153.71428571428","0"
"10-17 years","2022-01-25","935","0","10","178831","18","1016.71428571428","0"
"10-17 years","2022-01-26","813","0","3","179644","18","889.142857142857","0"
"10-17 years","2022-01-27","624","1","5","180268","19","787.714285714285","0.14285714285714"
"10-17 years","2022-01-28","546","0","1","180814","19","721.285714285714","0.14285714285714"
"10-17 years","2022-01-29","300","0","0","181114","19","685.714285714285","0.14285714285714"
"10-17 years","2022-01-30","275","0","2","181389","19","655.428571428571","0.14285714285714"
"10-17 years","2022-01-31","524","0","3","181913","19","573.857142857143","0.14285714285714"
"10-17 years","2022-02-01","420","0","3","182333","19","500.285714285714","0.14285714285714"
"10-17 years","2022-02-02","379","0","0","182712","19","438.285714285714","0.14285714285714"
"10-17 years","2022-02-03","268","0","4","182980","19","387.428571428571","0"
"10-17 years","2022-02-04","243","0","3","183223","19","344.142857142857","0"
"10-17 years","2022-02-05","146","0","1","183369","19","322.142857142857","0"
"10-17 years","2022-02-06","157","0","0","183526","19","305.285714285714","0"
"10-17 years","2022-02-07","258","0","3","183784","19","267.285714285714","0"
"10-17 years","2022-02-08","208","0","4","183992","19","237","0"
"10-17 years","2022-02-09","187","0","3","184179","19","209.571428571428","0"
"10-17 years","2022-02-10","151","0","2","184330","19","192.857142857142","0"
"10-17 years","2022-02-11","136","0","5","184466","19","177.571428571428","0"
"10-17 years","2022-02-12","66","0","1","184532","19","166.142857142857","0"
"10-17 years","2022-02-13","75","0","2","184607","19","154.428571428571","0"
"10-17 years","2022-02-14","113","0","1","184720","19","133.714285714285","0"
"10-17 years","2022-02-15","96","0","3","184816","19","117.714285714285","0"
"10-17 years","2022-02-16","96","0","0","184912","19","104.714285714285","0"
"10-17 years","2022-02-17","83","0","2","184995","19","95","0"
"10-17 years","2022-02-18","50","0","1","185045","19","82.7142857142857","0"
"10-17 years","2022-02-19","35","0","1","185080","19","78.2857142857143","0"
"10-17 years","2022-02-20","32","0","2","185112","19","72.1428571428571","0"
"10-17 years","2022-02-21","42","0","0","185154","19","62","0"
"10-17 years","2022-02-22","40","0","0","185194","19","54","0"
"10-17 years","2022-02-23","44","0","4","185238","19","46.5714285714285","0"
"10-17 years","2022-02-24","44","0","1","185282","19","41","0"
"10-17 years","2022-02-25","19","0","0","185301","19","36.5714285714285","0"
"10-17 years","2022-02-26","14","0","0","185315","19","33.5714285714285","0"
"10-17 years","2022-02-27","14","0","1","185329","19","31","0"
"10-17 years","2022-02-28","34","1","3","185363","20","29.8571428571428","0.14285714285714"
"10-17 years","2022-03-01","36","0","0","185399","20","29.2857142857142","0.14285714285714"
"10-17 years","2022-03-02","20","0","1","185419","20","25.8571428571428","0.14285714285714"
"10-17 years","2022-03-03","27","0","1","185446","20","23.4285714285714","0.14285714285714"
"10-17 years","2022-03-04","15","0","0","185461","20","22.8571428571428","0.14285714285714"
"10-17 years","2022-03-05","7","0","0","185468","20","21.8571428571428","0.14285714285714"
"10-17 years","2022-03-06","12","0","2","185480","20","21.5714285714285","0.14285714285714"
"10-17 years","2022-03-07","24","0","1","185504","20","20.1428571428571","0"
"10-17 years","2022-03-08","7","0","0","185511","20","16","0"
"10-17 years","2022-03-09","13","0","0","185524","20","15","0"
"10-17 years","2022-03-10","14","0","0","185538","20","13.1428571428571","0"
"10-17 years","2022-03-11","2","0","1","185540","20","11.2857142857142","0"
"10-17 years","2022-03-12","4","0","1","185544","20","10.8571428571428","0"
"10-17 years","2022-03-13","10","0","0","185554","20","10.5714285714285","0"
"10-17 years","2022-03-14","17","0","0","185571","20","9.57142857142857","0"
"10-17 years","2022-03-15","6","0","1","185577","20","9.42857142857143","0"
"10-17 years","2022-03-16","10","0","0","185587","20","9","0"
"10-17 years","2022-03-17","10","0","0","185597","20","8.42857142857143","0"
"10-17 years","2022-03-18","13","0","0","185610","20","10","0"
"10-17 years","2022-03-19","11","0","1","185621","20","11","0"
"10-17 years","2022-03-20","12","0","1","185633","20","11.2857142857142","0"
"10-17 years","2022-03-21","14","0","0","185647","20","10.8571428571428","0"
"10-17 years","2022-03-22","14","0","0","185661","20","12","0"
"10-17 years","2022-03-23","14","0","2","185675","20","12.5714285714285","0"
"10-17 years","2022-03-24","13","0","1","185688","20","13","0"
"10-17 years","2022-03-25","12","0","1","185700","20","12.8571428571428","0"
"10-17 years","2022-03-26","10","0","0","185710","20","12.7142857142857","0"
"10-17 years","2022-03-27","11","0","0","185721","20","12.5714285714285","0"
"10-17 years","2022-03-28","13","0","1","185734","20","12.4285714285714","0"
"10-17 years","2022-03-29","17","0","0","185751","20","12.8571428571428","0"
"10-17 years","2022-03-30","23","0","1","185774","20","14.1428571428571","0"
"10-17 years","2022-03-31","25","0","0","185799","20","15.8571428571428","0"
"10-17 years","2022-04-01","14","0","0","185813","20","16.1428571428571","0"
"10-17 years","2022-04-02","20","0","0","185833","20","17.5714285714285","0"
"10-17 years","2022-04-03","8","0","0","185841","20","17.1428571428571","0"
"10-17 years","2022-04-04","17","0","0","185858","20","17.7142857142857","0"
"10-17 years","2022-04-05","9","0","0","185867","20","16.5714285714285","0"
"10-17 years","2022-04-06","14","0","0","185881","20","15.2857142857142","0"
"10-17 years","2022-04-07","13","0","0","185894","20","13.5714285714285","0"
"10-17 years","2022-04-08","8","0","0","185902","20","12.7142857142857","0"
"10-17 years","2022-04-09","19","0","0","185921","20","12.5714285714285","0"
"10-17 years","2022-04-10","19","0","0","185940","20","14.1428571428571","0"
"10-17 years","2022-04-11","31","0","1","185971","20","16.1428571428571","0"
"10-17 years","2022-04-12","31","0","0","186002","20","19.2857142857142","0"
"10-17 years","2022-04-13","16","0","0","186018","20","19.5714285714285","0"
"10-17 years","2022-04-14","18","0","1","186036","20","20.2857142857142","0"
"10-17 years","2022-04-15","17","0","0","186053","20","21.5714285714285","0"
"10-17 years","2022-04-16","24","0","0","186077","20","22.2857142857142","0"
"10-17 years","2022-04-17","23","0","0","186100","20","22.8571428571428","0"
"10-17 years","2022-04-18","44","0","2","186144","20","24.7142857142857","0"
"10-17 years","2022-04-19","34","0","0","186178","20","25.1428571428571","0"
"10-17 years","2022-04-20","32","0","0","186210","20","27.4285714285714","0"
"10-17 years","2022-04-21","35","0","0","186245","20","29.8571428571428","0"
"10-17 years","2022-04-22","50","0","1","186295","20","34.5714285714285","0"
"10-17 years","2022-04-23","31","0","0","186326","20","35.5714285714285","0"
"10-17 years","2022-04-24","33","0","0","186359","20","37","0"
"10-17 years","2022-04-25","44","0","0","186403","20","37","0"
"10-17 years","2022-04-26","42","0","0","186445","20","38.1428571428571","0"
"10-17 years","2022-04-27","44","0","1","186489","20","39.8571428571428","0"
"10-17 years","2022-04-28","58","0","2","186547","20","43.1428571428571","0"
"10-17 years","2022-04-29","73","0","0","186620","20","46.4285714285714","0"
"10-17 years","2022-04-30","57","0","1","186677","20","50.1428571428571","0"
"10-17 years","2022-05-01","50","0","1","186727","20","52.5714285714285","0"
"10-17 years","2022-05-02","98","0","0","186825","20","60.2857142857142","0"
"10-17 years","2022-05-03","67","0","0","186892","20","63.8571428571428","0"
"10-17 years","2022-05-04","80","0","0","186972","20","69","0"
"10-17 years","2022-05-05","84","0","0","187056","20","72.7142857142857","0"
"10-17 years","2022-05-06","89","0","0","187145","20","75","0"
"10-17 years","2022-05-07","71","0","0","187216","20","77","0"
"10-17 years","2022-05-08","71","0","3","187287","20","80","0"
"10-17 years","2022-05-09","99","0","1","187386","20","80.1428571428571","0"
"10-17 years","2022-05-10","104","0","1","187490","20","85.4285714285714","0"
"10-17 years","2022-05-11","87","0","1","187577","20","86.4285714285714","0"
"10-17 years","2022-05-12","122","0","3","187699","20","91.8571428571428","0"
"10-17 years","2022-05-13","109","0","1","187808","20","94.7142857142857","0"
"10-17 years","2022-05-14","71","0","3","187879","20","94.7142857142857","0"
"10-17 years","2022-05-15","97","0","1","187976","20","98.4285714285714","0"
"10-17 years","2022-05-16","115","0","5","188091","20","100.714285714285","0"
"10-17 years","2022-05-17","120","0","1","188211","20","103","0"
"10-17 years","2022-05-18","102","0","4","188313","20","105.142857142857","0"
"10-17 years","2022-05-19","112","0","1","188425","20","103.714285714285","0"
"10-17 years","2022-05-20","99","0","1","188524","20","102.285714285714","0"
"10-17 years","2022-05-21","91","0","2","188615","20","105.142857142857","0"
"10-17 years","2022-05-22","96","0","1","188711","20","105","0"
"10-17 years","2022-05-23","122","0","2","188833","20","106","0"
"10-17 years","2022-05-24","114","0","2","188947","20","105.142857142857","0"
"10-17 years","2022-05-25","108","0","0","189055","20","106","0"
"10-17 years","2022-05-26","110","0","0","189165","20","105.714285714285","0"
"10-17 years","2022-05-27","113","0","0","189278","20","107.714285714285","0"
"10-17 years","2022-05-28","120","0","2","189398","20","111.857142857142","0"
"10-17 years","2022-05-29","74","0","4","189472","20","108.714285714285","0"
"10-17 years","2022-05-30","42","0","1","189514","20","97.2857142857143","0"
"10-17 years","2022-05-31","115","0","1","189629","20","97.4285714285714","0"
"10-17 years","2022-06-01","116","0","0","189745","20","98.5714285714285","0"
"10-17 years","2022-06-02","121","0","0","189866","20","100.142857142857","0"
"10-17 years","2022-06-03","73","0","1","189939","20","94.4285714285714","0"
"10-17 years","2022-06-04","78","0","1","190017","20","88.4285714285714","0"
"10-17 years","2022-06-05","69","0","1","190086","20","87.7142857142857","0"
"10-17 years","2022-06-06","80","0","3","190166","20","93.1428571428571","0"
"10-17 years","2022-06-07","91","0","1","190257","20","89.7142857142857","0"
"10-17 years","2022-06-08","86","0","1","190343","20","85.4285714285714","0"
"10-17 years","2022-06-09","67","0","1","190410","20","77.7142857142857","0"
"10-17 years","2022-06-10","79","0","3","190489","20","78.5714285714285","0"
"10-17 years","2022-06-11","59","1","0","190548","21","75.8571428571428","0.14285714285714"
"10-17 years","2022-06-12","65","0","1","190613","21","75.2857142857143","0.14285714285714"
"10-17 years","2022-06-13","104","0","3","190717","21","78.7142857142857","0.14285714285714"
"10-17 years","2022-06-14","85","0","0","190802","21","77.8571428571428","0.14285714285714"
"10-17 years","2022-06-15","79","0","1","190881","21","76.8571428571428","0.14285714285714"
